scenario,seed,controller,attempted_rentals,served_rentals,attempted_returns,accepted_returns,lost_rentals,rejected_returns,service_failures,bikes_moved,truck_distance_km,unrealized_transfer_bikes,terminal_imbalance,terminal_truck_inventory,objective
nominal,356,open_loop,74,74,86,77,0,9,9,6,0.8533739059724342,0,28.5,0,12.320674781194487
nominal,356,feedback,74,74,86,80,0,6,6,20,3.413495623889737,0,17.5,0,9.432699124777947
nominal,357,none,54,54,71,61,0,10,10,0,0.0,0,24.5,0,12.45
nominal,357,open_loop,54,54,71,64,0,7,7,6,0.8533739059724342,0,21.5,0,9.620674781194486
nominal,357,feedback,54,54,71,71,0,0,0,20,3.3882183322863315,0,23.5,0,4.027643666457267
nominal,358,none,57,57,87,80,0,7,7,0,0.0,0,38.5,0,10.85
nominal,358,open_loop,57,57,87,83,0,4,4,6,0.8533739059724342,0,35.5,0,8.020674781194487
nominal,358,feedback,57,57,87,87,0,0,0,16,2.5601217179173026,0,36.5,0,4.962024343583461
nominal,359,none,66,66,84,60,0,24,24,0,0.0,0,36.5,0,27.65
nominal,359,open_loop,66,66,84,63,0,21,21,6,0.8533739059724342,0,33.5,0,24.82067478119449
nominal,359,feedback,66,66,84,74,0,10,10,28,4.8479300099035125,0,23.5,0,14.719586001980703
nominal,360,none,62,62,88,68,0,20,20,0,0.0,0,25.5,0,22.55
nominal,360,open_loop,62,62,88,71,0,17,17,6,0.8533739059724342,0,28.5,0,20.32067478119449
nominal,360,feedback,62,62,88,81,0,7,7,26,4.822652718300108,0,25.5,0,11.814530543660023
nominal,361,none,55,55,90,81,0,9,9,0,0.0,0,32.5,0,12.25
nominal,361,open_loop,55,55,90,84,0,6,6,6,0.8533739059724342,0,35.5,0,10.020674781194487
nominal,361,feedback,55,55,90,85,0,5,5,16,2.5601217179173026,0,36.5,0,9.962024343583462
nominal,362,none,58,58,78,67,0,11,11,0,0.0,0,24.5,0,13.45
nominal,362,open_loop,58,58,78,70,0,8,8,6,0.8533739059724342,0,27.5,0,11.220674781194488
nominal,362,feedback,58,58,78,77,0,1,1,26,3.3882183322863315,0,25.5,0,5.527643666457267
nominal,363,none,65,65,78,70,0,8,8,0,0.0,0,25.5,0,10.55
nominal,363,open_loop,65,65,78,73,0,5,5,6,0.8533739059724342,0,27.5,0,8.220674781194486
nominal,363,feedback,65,65,78,76,0,2,2,12,3.2773389109241906,0,22.5,0,5.505467782184838
nominal,364,none,65,65,63,62,0,1,1,0,0.0,0,33.5,0,4.35
nominal,364,open_loop,65,65,63,63,0,0,0,6,0.8533739059724342,0,33.5,0,3.8206747811944872
nominal,364,feedback,65,65,63,63,0,0,0,27,6.529400530244976,0,19.5,5,4.605880106048995
nominal,365,none,60,60,78,72,0,6,6,0,0.0,0,23.5,0,8.35
nominal,365,open_loop,60,60,78,75,0,3,3,6,0.8533739059724342,0,21.5,0,5.620674781194486
nominal,365,feedback,60,60,78,78,0,0,0,12,4.21631494665536,0,24.5,0,3.893262989331072
nominal,366,none,81,78,78,72,3,6,9,0,0.0,0,30.5,0,12.05
nominal,366,open_loop,81,81,78,75,0,3,3,6,0.8533739059724342,0,30.5,0,6.5206747811944865
nominal,366,feedback,81,81,78,78,0,0,0,37,7.408051727820816,0,6.5,1,3.9816103455641634
nominal,367,none,75,70,89,72,5,17,22,0,0.0,0,31.5,0,25.15
nominal,367,open_loop,75,73,89,75,2,14,16,6,0.8533739059724342,0,31.5,0,19.620674781194488
nominal,367,feedback,75,75,89,86,0,3,3,25,4.266869529862171,0,30.5,5,8.153373905972435
nominal,368,none,53,53,71,68,0,3,3,0,0.0,0,28.5,0,5.85
nominal,368,open_loop,53,53,71,71,0,0,0,6,0.8533739059724342,0,25.5,0,3.0206747811944874
nominal,368,feedback,53,53,71,71,0,0,0,20,2.5601217179173026,0,24.5,0,3.962024343583461
nominal,369,none,55,55,72,64,0,8,8,0,0.0,0,26.5,0,10.65
nominal,369,open_loop,55,55,72,67,0,5,5,6,0.8533739059724342,0,23.5,0,7.820674781194487
nominal,369,feedback,55,55,72,68,0,4,4,9,2.5601217179173026,0,24.5,3,7.412024343583461
nominal,370,none,61,61,64,61,0,3,3,0,0.0,0,30.5,0,6.050000000000001
nominal,370,open_loop,61,61,64,64,0,0,0,6,0.8533739059724342,0,27.5,0,3.2206747811944867
nominal,370,feedback,61,61,64,64,0,0,0,18,4.847930009903513,0,15.5,0,3.4195860019807025
nominal,371,none,60,58,71,62,2,9,11,0,0.0,0,33.5,0,14.35
nominal,371,open_loop,60,60,71,65,0,6,6,6,0.8533739059724342,0,32.5,0,9.720674781194486
nominal,371,feedback,60,60,71,71,0,0,0,32,4.266869529862171,0,17.5,0,4.203373905972434
nominal,372,none,81,81,81,76,0,5,5,0,0.0,0,35.5,0,8.55
nominal,372,open_loop,81,81,81,79,0,2,2,6,0.8533739059724342,0,32.5,0,5.720674781194487
nominal,372,feedback,81,81,81,81,0,0,0,35,9.559703306841481,0,12.5,7,4.9119406613682965
nominal,373,none,53,53,68,68,0,0,0,0,0.0,0,21.5,0,2.15
nominal,373,open_loop,53,53,68,68,0,0,0,6,0.8533739059724342,0,21.5,0,2.620674781194487
nominal,373,feedback,53,53,68,68,0,0,0,6,0.8533739059724342,0,21.5,0,2.620674781194487
nominal,374,none,58,58,66,66,0,0,0,0,0.0,0,22.5,0,2.25
nominal,374,open_loop,58,58,66,66,0,0,0,6,0.8533739059724342,0,21.5,0,2.620674781194487
nominal,374,feedback,58,58,66,66,0,0,0,15,3.3882183322863315,0,21.5,3,3.5776436664572664
nominal,375,none,66,65,72,65,1,7,8,0,0.0,0,30.5,0,11.05
nominal,375,open_loop,66,66,72,68,0,4,4,6,0.8533739059724342,0,28.5,0,7.320674781194487
nominal,375,feedback,66,66,72,72,0,0,0,24,4.266869529862171,0,17.5,0,3.8033739059724345
nominal,376,none,66,66,86,75,0,11,11,0,0.0,0,24.5,0,13.45
nominal,376,open_loop,66,66,86,78,0,8,8,6,0.8533739059724342,0,21.5,0,10.620674781194488
nominal,376,feedback,66,66,86,84,0,2,2,28,5.650749332669136,0,24.5,0,6.980149866533828
nominal,377,none,50,50,76,72,0,4,4,0,0.0,0,28.5,0,6.85
nominal,377,open_loop,50,50,76,75,0,1,1,6,0.8533739059724342,0,31.5,0,4.620674781194487
nominal,377,feedback,50,50,76,76,0,0,0,8,1.681470520341463,0,32.5,0,3.9862941040682927
nominal,378,none,55,55,77,71,0,6,6,0,0.0,0,22.5,0,8.25
nominal,378,open_loop,55,55,77,73,0,4,4,6,0.8533739059724342,0,24.5,0,6.920674781194487
nominal,378,feedback,55,55,77,76,0,1,1,10,4.711773296937967,0,27.5,0,5.192354659387593
nominal,379,none,55,55,76,68,0,8,8,0,0.0,0,36.5,0,11.65
nominal,379,open_loop,55,55,76,71,0,5,5,6,0.8533739059724342,0,33.5,0,8.820674781194487
nominal,379,feedback,55,55,76,76,0,0,0,18,2.5601217179173026,0,27.5,0,4.162024343583461
nominal,380,none,44,44,61,55,0,6,6,0,0.0,0,18.5,0,7.85
nominal,380,open_loop,44,44,61,58,0,3,3,6,0.8533739059724342,0,20.5,0,5.5206747811944865
nominal,380,feedback,44,44,61,61,0,0,0,16,2.5601217179173026,0,23.5,0,3.6620243435834605
nominal,381,none,64,64,80,63,0,17,17,0,0.0,0,31.5,0,20.15
nominal,381,open_loop,64,64,80,66,0,14,14,6,0.8533739059724342,0,29.5,0,17.42067478119449
nominal,381,feedback,64,64,80,76,0,4,4,26,3.2773389109241906,0,19.5,0,7.9054677821848385
nominal,382,none,40,40,78,59,0,19,19,0,0.0,0,36.5,0,22.65
nominal,382,open_loop,40,40,78,62,0,16,16,6,0.8533739059724342,0,33.5,0,19.82067478119449
nominal,382,feedback,40,40,78,62,0,16,16,6,1.7067478119448685,0,33.5,0,19.991349562388976
nominal,383,none,64,64,71,62,0,9,9,0,0.0,0,32.5,0,12.25
nominal,383,open_loop,64,64,71,65,0,6,6,6,0.8533739059724342,0,30.5,0,9.520674781194487
nominal,383,feedback,64,64,71,71,0,0,0,36,6.529400530244976,0,13.5,0,4.455880106048996
nominal,384,none,76,68,72,69,8,3,11,0,0.0,0,29.5,0,13.95
nominal,384,open_loop,76,71,72,72,5,0,5,6,0.8533739059724342,0,29.5,0,8.420674781194487
nominal,384,feedback,76,76,72,72,0,0,0,36,4.266869529862171,0,4.5,0,3.1033739059724343
nominal,385,none,56,53,76,67,3,9,12,0,0.0,0,39.5,0,15.95
nominal,385,open_loop,56,56,76,70,0,6,6,6,0.8533739059724342,0,39.5,0,10.420674781194487
nominal,385,feedback,56,56,76,76,0,0,0,29,4.266869529862171,0,26.5,1,4.953373905972435
nominal,386,none,58,58,82,70,0,12,12,0,0.0,0,27.5,0,14.75
nominal,386,open_loop,58,58,82,73,0,9,9,6,0.8533739059724342,0,24.5,0,11.920674781194489
nominal,386,feedback,58,58,82,75,0,7,7,16,4.1054355252932195,0,23.5,0,10.971087105058643
nominal,387,none,75,75,75,69,0,6,6,0,0.0,0,36.5,0,9.65
nominal,387,open_loop,75,75,75,72,0,3,3,6,0.8533739059724342,0,33.5,0,6.820674781194487
nominal,387,feedback,75,75,75,75,0,0,0,19,3.3882183322863315,0,24.5,1,4.077643666457266
nominal,388,none,62,62,86,75,0,11,11,0,0.0,0,32.5,0,14.25
nominal,388,open_loop,62,62,86,78,0,8,8,6,0.8533739059724342,0,29.5,0,11.420674781194489
nominal,388,feedback,62,62,86,81,0,5,5,12,2.5601217179173026,0,26.5,0,8.76202434358346
nominal,389,none,56,56,84,69,0,15,15,0,0.0,0,28.5,0,17.85
nominal,389,open_loop,56,56,84,72,0,12,12,6,0.8533739059724342,0,25.5,0,15.020674781194488
nominal,389,feedback,56,56,84,76,0,8,8,14,2.5601217179173026,0,26.5,0,11.86202434358346
nominal,390,none,65,65,71,70,0,1,1,0,0.0,0,30.5,0,4.050000000000001
nominal,390,open_loop,65,65,71,71,0,0,0,6,0.8533739059724342,0,25.5,0,3.0206747811944874
nominal,390,feedback,65,65,71,71,0,0,0,34,7.357497144614006,0,12.5,0,4.421499428922801
nominal,391,none,58,58,80,80,0,0,0,0,0.0,0,33.5,0,3.35
nominal,391,open_loop,58,58,80,80,0,0,0,6,0.8533739059724342,0,28.5,0,3.3206747811944872
nominal,391,feedback,58,58,80,80,0,0,0,12,3.994556103931079,0,28.5,0,4.248911220786216
nominal,392,none,71,63,86,71,8,15,23,0,0.0,0,37.5,0,26.75
nominal,392,open_loop,71,66,86,74,5,12,17,6,0.8533739059724342,0,37.5,0,21.22067478119449
nominal,392,feedback,71,70,86,81,1,5,6,36,4.266869529862171,0,18.5,0,10.503373905972433
nominal,393,none,57,57,84,76,0,8,8,0,0.0,0,25.5,0,10.55
nominal,393,open_loop,57,57,84,76,0,8,8,6,0.8533739059724342,0,25.5,0,11.020674781194488
nominal,393,feedback,57,57,84,76,0,8,8,0,0.0,0,25.5,0,10.55
nominal,394,none,67,65,80,69,2,11,13,0,0.0,0,33.5,0,16.35
nominal,394,open_loop,67,67,80,72,0,8,8,6,0.8533739059724342,0,32.5,0,11.720674781194488
nominal,394,feedback,67,67,80,80,0,0,0,24,5.812183337238088,0,24.5,2,4.812436667447618
nominal,395,none,69,69,77,77,0,0,0,0,0.0,0,27.5,0,2.75
nominal,395,open_loop,69,69,77,77,0,0,0,6,0.8533739059724342,0,21.5,0,2.620674781194487
nominal,395,feedback,69,69,77,77,0,0,0,32,6.529400530244976,0,14.5,0,4.355880106048995
nominal,396,none,64,64,62,61,0,1,1,0,0.0,0,31.5,0,4.15
nominal,396,open_loop,64,64,62,62,0,0,0,6,0.8533739059724342,0,26.5,0,3.120674781194487
nominal,396,feedback,64,64,62,62,0,0,0,22,4.822652718300108,0,14.5,0,3.514530543660022
nominal,397,none,70,70,76,70,0,6,6,0,0.0,0,30.5,0,9.05
nominal,397,open_loop,70,70,76,73,0,3,3,6,0.8533739059724342,0,27.5,0,6.220674781194487
nominal,397,feedback,70,70,76,76,0,0,0,25,4.1054355252932195,0,20.5,5,4.121087105058644
nominal,398,none,63,63,77,67,0,10,10,0,0.0,0,24.5,0,12.45
nominal,398,open_loop,63,63,77,70,0,7,7,6,0.8533739059724342,0,21.5,0,9.620674781194486
nominal,398,feedback,63,63,77,77,0,0,0,26,4.21631494665536,0,25.5,4,4.693262989331073
nominal,399,none,71,71,82,74,0,8,8,0,0.0,0,19.5,0,9.95
nominal,399,open_loop,71,71,82,77,0,5,5,6,0.8533739059724342,0,16.5,0,7.120674781194487
nominal,399,feedback,71,71,82,82,0,0,0,19,4.984086722869059,0,20.5,3,3.996817344573812
nominal,400,none,50,50,63,61,0,2,2,0,0.0,0,20.5,0,4.050000000000001
nominal,400,open_loop,50,50,63,62,0,1,1,6,0.8533739059724342,0,21.5,0,3.620674781194487
nominal,400,feedback,50,50,63,63,0,0,0,4,3.252061619320785,0,19.5,0,2.8004123238641574
nominal,401,none,66,65,85,71,1,14,15,0,0.0,0,35.5,0,18.55
nominal,401,open_loop,66,66,85,74,0,11,11,6,0.8533739059724342,0,33.5,0,14.820674781194487
nominal,401,feedback,66,66,85,81,0,4,4,20,2.5601217179173026,0,26.5,0,8.162024343583461
nominal,402,none,61,58,76,65,3,11,14,0,0.0,0,36.5,0,17.65
nominal,402,open_loop,61,61,76,68,0,8,8,6,0.8533739059724342,0,36.5,0,12.120674781194488
nominal,402,feedback,61,61,76,73,0,3,3,20,4.958809431265654,0,27.5,0,7.741761886253131
nominal,403,none,63,63,75,66,0,9,9,0,0.0,0,23.5,0,11.35
nominal,403,open_loop,63,63,75,69,0,6,6,6,0.8533739059724342,0,20.5,0,8.520674781194487
nominal,403,feedback,63,63,75,71,0,4,4,16,2.5601217179173026,0,19.5,0,7.262024343583461
nominal,404,none,62,62,93,78,0,15,15,0,0.0,0,23.5,0,17.35
nominal,404,open_loop,62,62,93,81,0,12,12,6,0.8533739059724342,0,26.5,0,15.120674781194488
nominal,404,feedback,62,62,93,80,0,13,13,4,1.7067478119448685,0,25.5,0,16.091349562388974
nominal,405,none,67,67,81,67,0,14,14,0,0.0,0,30.5,0,17.05
nominal,405,open_loop,67,67,81,70,0,11,11,6,0.8533739059724342,0,27.5,0,14.220674781194488
nominal,405,feedback,67,67,81,78,0,3,3,22,3.2773389109241906,0,19.5,0,6.705467782184838
nominal,406,none,60,60,70,61,0,9,9,0,0.0,0,27.5,0,11.75
nominal,406,open_loop,60,60,70,64,0,6,6,6,0.8533739059724342,0,24.5,0,8.920674781194487
nominal,406,feedback,60,60,70,70,0,0,0,24,4.1054355252932195,0,19.5,0,3.9710871050586443
nominal,407,none,69,69,83,72,0,11,11,0,0.0,0,30.5,0,14.05
nominal,407,open_loop,69,69,83,75,0,8,8,6,0.8533739059724342,0,27.5,0,11.220674781194488
nominal,407,feedback,69,69,83,82,0,1,1,20,2.5601217179173026,0,20.5,0,4.562024343583461
nominal,408,none,56,56,68,60,0,8,8,0,0.0,0,26.5,0,10.65
nominal,408,open_loop,56,56,68,62,0,6,6,6,0.8533739059724342,0,24.5,0,8.920674781194487
nominal,408,feedback,56,56,68,63,0,5,5,17,2.5095671347104918,0,29.5,3,9.301913426942098
nominal,409,none,52,52,80,71,0,9,9,0,0.0,0,25.5,0,11.55
nominal,409,open_loop,52,52,80,73,0,7,7,6,0.8533739059724342,0,27.5,0,10.220674781194486
nominal,409,feedback,52,52,80,74,0,6,6,6,1.5705910989793224,0,28.5,0,9.464118219795864
nominal,410,none,52,52,86,75,0,11,11,0,0.0,0,29.5,0,13.95
nominal,410,open_loop,52,52,86,78,0,8,8,6,0.8533739059724342,0,32.5,0,11.720674781194488
nominal,410,feedback,52,52,86,78,0,8,8,6,1.7067478119448685,0,32.5,0,11.891349562388974
nominal,411,none,66,66,73,67,0,6,6,0,0.0,0,29.5,0,8.95
nominal,411,open_loop,66,66,73,70,0,3,3,6,0.8533739059724342,0,26.5,0,6.120674781194487
nominal,411,feedback,66,66,73,73,0,0,0,20,2.5601217179173026,0,20.5,0,3.562024343583461
nominal,412,none,51,51,74,69,0,5,5,0,0.0,0,27.5,0,7.75
nominal,412,open_loop,51,51,74,72,0,2,2,6,0.8533739059724342,0,27.5,0,5.220674781194487
nominal,412,feedback,51,51,74,74,0,0,0,12,2.5601217179173026,0,29.5,0,4.062024343583461
nominal,413,none,74,72,72,66,2,6,8,0,0.0,0,36.5,0,11.65
nominal,413,open_loop,74,74,72,69,0,3,3,6,0.8533739059724342,0,35.5,0,7.0206747811944865
nominal,413,feedback,74,74,72,72,0,0,0,46,8.125268920827704,0,4.5,0,4.375053784165541
nominal,414,none,72,72,59,59,0,0,0,0,0.0,0,39.5,0,3.95
nominal,414,open_loop,72,72,59,59,0,0,0,6,0.8533739059724342,0,33.5,0,3.8206747811944872
nominal,414,feedback,72,72,59,59,0,0,0,35,6.529400530244976,0,8.5,1,3.9058801060489956
nominal,415,none,76,76,83,80,0,3,3,0,0.0,0,26.5,0,5.65
nominal,415,open_loop,76,76,83,83,0,0,0,6,0.8533739059724342,0,28.5,0,3.3206747811944872
nominal,415,feedback,76,76,83,83,0,0,0,26,5.701303915875947,0,14.5,8,3.8902607831751896
nominal,416,none,67,67,72,67,0,5,5,0,0.0,0,30.5,0,8.05
nominal,416,open_loop,67,67,72,70,0,2,2,6,0.8533739059724342,0,27.5,0,5.220674781194487
nominal,416,feedback,67,67,72,72,0,0,0,34,5.701303915875947,0,12.5,0,4.090260783175189
nominal,417,none,38,38,70,68,0,2,2,0,0.0,0,36.5,0,5.65
nominal,417,open_loop,38,38,70,69,0,1,1,6,0.8533739059724342,0,37.5,0,5.220674781194487
nominal,417,feedback,38,38,70,69,0,1,1,6,0.8533739059724342,0,37.5,0,5.220674781194487
nominal,418,none,60,60,75,70,0,5,5,0,0.0,0,23.5,0,7.35
nominal,418,open_loop,60,60,75,73,0,2,2,6,0.8533739059724342,0,26.5,0,5.120674781194487
nominal,418,feedback,60,60,75,75,0,0,0,18,6.554677821848381,0,22.5,0,4.460935564369676
nominal,419,none,52,52,75,67,0,8,8,0,0.0,0,34.5,0,11.45
nominal,419,open_loop,52,52,75,70,0,5,5,6,0.8533739059724342,0,31.5,0,8.620674781194488
nominal,419,feedback,52,52,75,72,0,3,3,10,2.5601217179173026,0,29.5,0,6.962024343583461
nominal,420,none,56,56,81,68,0,13,13,0,0.0,0,33.5,0,16.35
nominal,420,open_loop,56,56,81,71,0,10,10,6,0.8533739059724342,0,30.5,0,13.520674781194488
nominal,420,feedback,56,56,81,76,0,5,5,16,0.8533739059724342,0,26.5,0,8.620674781194488
nominal,421,none,69,69,81,75,0,6,6,0,0.0,0,22.5,0,8.25
nominal,421,open_loop,69,69,81,76,0,5,5,6,0.8533739059724342,0,21.5,0,7.620674781194486
nominal,421,feedback,69,69,81,79,0,2,2,16,2.3986877133483513,0,18.5,0,5.12973754266967
nominal,422,none,64,64,69,69,0,0,0,0,0.0,0,25.5,0,2.5500000000000003
nominal,422,open_loop,64,64,69,69,0,0,0,6,0.8533739059724342,0,19.5,0,2.420674781194487
nominal,422,feedback,64,64,69,69,0,0,0,26,3.2773389109241906,0,11.5,0,3.1054677821848387
nominal,423,none,55,55,76,73,0,3,3,0,0.0,0,24.5,0,5.45
nominal,423,open_loop,55,55,76,76,0,0,0,6,0.8533739059724342,0,27.5,0,3.2206747811944867
nominal,423,feedback,55,55,76,76,0,0,0,8,1.7067478119448685,0,27.5,0,3.4913495623889736
nominal,424,none,85,85,86,77,0,9,9,0,0.0,0,32.5,0,12.25
nominal,424,open_loop,85,85,86,80,0,6,6,6,0.8533739059724342,0,32.5,0,9.720674781194486
nominal,424,feedback,85,85,86,81,0,5,5,22,4.8479300099035125,0,19.5,0,9.019586001980702
nominal,425,none,70,70,70,64,0,6,6,0,0.0,0,34.5,0,9.45
nominal,425,open_loop,70,70,70,67,0,3,3,6,0.8533739059724342,0,31.5,0,6.620674781194487
nominal,425,feedback,70,70,70,70,0,0,0,32,7.357497144614005,0,11.5,0,4.221499428922801
nominal,426,none,61,61,67,62,0,5,5,0,0.0,0,29.5,0,7.95
nominal,426,open_loop,61,61,67,64,0,3,3,6,0.8533739059724342,0,27.5,0,6.220674781194487
nominal,426,feedback,61,61,67,67,0,0,0,32,7.963834916258753,0,12.5,0,4.442766983251751
nominal,427,none,66,66,70,63,0,7,7,0,0.0,0,33.5,0,10.35
nominal,427,open_loop,66,66,70,66,0,4,4,6,0.8533739059724342,0,33.5,0,7.820674781194487
nominal,427,feedback,66,66,70,70,0,0,0,22,4.8479300099035125,0,21.5,0,4.219586001980703
nominal,428,none,61,61,76,64,0,12,12,0,0.0,0,27.5,0,14.75
nominal,428,open_loop,61,61,76,67,0,9,9,6,0.8533739059724342,0,24.5,0,11.920674781194489
nominal,428,feedback,61,61,76,76,0,0,0,28,9.670582728203621,0,21.5,0,5.484116545640724
nominal,429,none,60,60,85,75,0,10,10,0,0.0,0,28.5,0,12.85
nominal,429,open_loop,60,60,85,76,0,9,9,6,0.8533739059724342,0,29.5,0,12.420674781194489
nominal,429,feedback,60,60,85,76,0,9,9,18,1.681470520341463,0,22.5,0,12.486294104068293
nominal,430,none,66,66,79,74,0,5,5,0,0.0,0,27.5,0,7.75
nominal,430,open_loop,66,66,79,77,0,2,2,6,0.8533739059724342,0,24.5,0,4.920674781194487
nominal,430,feedback,66,66,79,79,0,0,0,24,4.1054355252932195,0,19.5,0,3.9710871050586443
nominal,431,none,58,58,75,73,0,2,2,0,0.0,0,21.5,0,4.15
nominal,431,open_loop,58,58,75,74,0,1,1,6,0.8533739059724342,0,22.5,0,3.7206747811944867
nominal,431,feedback,58,58,75,74,0,1,1,6,1.7067478119448685,0,22.5,0,3.8913495623889736
nominal,432,none,63,63,85,82,0,3,3,0,0.0,0,25.5,0,5.550000000000001
nominal,432,open_loop,63,63,85,85,0,0,0,6,0.8533739059724342,0,28.5,0,3.3206747811944872
nominal,432,feedback,63,63,85,82,0,3,3,0,0.0,0,25.5,0,5.550000000000001
nominal,433,none,65,65,78,69,0,9,9,0,0.0,0,26.5,0,11.65
nominal,433,open_loop,65,65,78,72,0,6,6,6,0.8533739059724342,0,24.5,0,8.920674781194487
nominal,433,feedback,65,65,78,77,0,1,1,24,6.39324381727943,0,21.5,0,5.628648763455886
nominal,434,none,57,57,89,72,0,17,17,0,0.0,0,30.5,0,20.05
nominal,434,open_loop,57,57,89,75,0,14,14,6,0.8533739059724342,0,27.5,0,17.22067478119449
nominal,434,feedback,57,57,89,79,0,10,10,10,1.7067478119448685,0,31.5,4,13.991349562388974
nominal,435,none,55,55,80,75,0,5,5,0,0.0,0,26.5,0,7.65
nominal,435,open_loop,55,55,80,78,0,2,2,6,0.8533739059724342,0,29.5,0,5.420674781194487
nominal,435,feedback,55,55,80,79,0,1,1,8,1.681470520341463,0,30.5,0,4.786294104068293
nominal,436,none,71,71,78,74,0,4,4,0,0.0,0,28.5,0,6.85
nominal,436,open_loop,71,71,78,77,0,1,1,6,0.8533739059724342,0,25.5,0,4.020674781194487
nominal,436,feedback,71,71,78,78,0,0,0,26,4.1054355252932195,0,14.5,0,3.571087105058644
nominal,437,none,61,61,85,72,0,13,13,0,0.0,0,24.5,0,15.45
nominal,437,open_loop,61,61,85,75,0,10,10,6,0.8533739059724342,0,21.5,0,12.620674781194488
nominal,437,feedback,61,61,85,82,0,3,3,28,3.3882183322863315,0,27.5,0,7.827643666457266
nominal,438,none,67,67,86,72,0,14,14,0,0.0,0,30.5,0,17.05
nominal,438,open_loop,67,67,86,75,0,11,11,6,0.8533739059724342,0,33.5,0,14.820674781194487
nominal,438,feedback,67,67,86,78,0,8,8,12,4.958809431265654,0,28.5,0,12.441761886253131
nominal,439,none,49,49,61,61,0,0,0,0,0.0,0,23.5,0,2.35
nominal,439,open_loop,49,49,61,61,0,0,0,6,0.8533739059724342,0,18.5,0,2.3206747811944872
nominal,439,feedback,49,49,61,61,0,0,0,12,3.2773389109241906,0,18.5,0,3.105467782184838
nominal,440,none,70,68,65,62,2,3,5,0,0.0,0,36.5,0,8.65
nominal,440,open_loop,70,70,65,65,0,0,0,6,0.8533739059724342,0,35.5,0,4.020674781194487
nominal,440,feedback,70,70,65,65,0,0,0,42,8.125268920827704,0,1.5,0,3.875053784165541
nominal,441,none,54,54,96,79,0,17,17,0,0.0,0,44.5,0,21.45
nominal,441,open_loop,54,54,96,82,0,14,14,6,0.8533739059724342,0,41.5,0,18.620674781194488
nominal,441,feedback,54,54,96,85,0,11,11,12,2.5601217179173026,0,38.5,0,15.96202434358346
nominal,442,none,69,66,77,65,3,12,15,0,0.0,0,31.5,0,18.15
nominal,442,open_loop,69,69,77,68,0,9,9,6,0.8533739059724342,0,31.5,0,12.620674781194488
nominal,442,feedback,69,69,77,77,0,0,0,26,4.266869529862171,0,20.5,0,4.203373905972434
nominal,443,none,58,58,74,66,0,8,8,0,0.0,0,29.5,0,10.95
nominal,443,open_loop,58,58,74,69,0,5,5,6,0.8533739059724342,0,26.5,0,8.120674781194488
nominal,443,feedback,58,58,74,74,0,0,0,20,3.413495623889737,0,22.5,0,3.9326991247779475
nominal,444,none,67,67,75,66,0,9,9,0,0.0,0,30.5,0,12.05
nominal,444,open_loop,67,67,75,69,0,6,6,6,0.8533739059724342,0,33.5,0,9.820674781194487
nominal,444,feedback,67,67,75,73,0,2,2,26,6.418521108882835,0,23.5,4,6.933704221776567
nominal,445,none,46,46,68,68,0,0,0,0,0.0,0,28.5,0,2.85
nominal,445,open_loop,46,46,68,66,0,2,2,6,0.8533739059724342,0,26.5,0,5.120674781194487
nominal,445,feedback,46,46,68,67,0,1,1,4,0.8533739059724342,0,27.5,0,4.120674781194487
nominal,446,none,57,57,77,67,0,10,10,0,0.0,0,29.5,0,12.95
nominal,446,open_loop,57,57,77,70,0,7,7,6,0.8533739059724342,0,26.5,0,10.120674781194488
nominal,446,feedback,57,57,77,75,0,2,2,16,1.681470520341463,0,24.5,0,5.586294104068292
nominal,447,none,54,54,75,70,0,5,5,0,0.0,0,27.5,0,7.75
nominal,447,open_loop,54,54,75,73,0,2,2,6,0.8533739059724342,0,25.5,0,5.0206747811944865
nominal,447,feedback,54,54,75,75,0,0,0,12,5.701303915875948,0,27.5,0,4.49026078317519
nominal,448,none,76,74,77,72,2,5,7,0,0.0,0,28.5,0,9.85
nominal,448,open_loop,76,76,77,75,0,2,2,6,0.8533739059724342,0,27.5,0,5.220674781194487
nominal,448,feedback,76,76,77,77,0,0,0,22,4.266869529862171,0,17.5,4,3.7033739059724344
nominal,449,none,62,62,86,70,0,16,16,0,0.0,0,25.5,0,18.55
nominal,449,open_loop,62,62,86,73,0,13,13,6,0.8533739059724342,0,22.5,0,15.720674781194488
nominal,449,feedback,62,62,86,80,0,6,6,20,2.5601217179173026,0,24.5,0,9.962024343583462
nominal,450,none,70,70,75,66,0,9,9,0,0.0,0,34.5,0,12.45
nominal,450,open_loop,70,70,75,69,0,6,6,6,0.8533739059724342,0,31.5,0,9.620674781194488
nominal,450,feedback,70,70,75,75,0,0,0,34,7.963834916258753,0,16.5,0,4.942766983251751
nominal,451,none,77,67,70,60,10,10,20,0,0.0,0,37.5,0,23.75
nominal,451,open_loop,77,70,70,63,7,7,14,6,0.8533739059724342,0,37.5,0,18.22067478119449
nominal,451,feedback,77,77,70,70,0,0,0,54,6.690834534813927,0,4.5,0,4.488166906962786
nominal,452,none,55,55,89,77,0,12,12,0,0.0,0,28.5,0,14.85
